FLIGHT_ID,WEATHER_CONDITION,AIRFRAME_HOURS,PAYLOAD_WEIGHT,AIRCRAFT_TYPE,TAKE OFF_OUTCOME
6217,1,39,10,CARGO,FAILURE
6218,1,42,54,CARGO,SUCCESS
6219,1,41,30,PASSENGER,SUCCESS
6220,0,35,53,CARGO,SUCCESS
6221,1,26,80,PASSENGER,SUCCESS
6222,0,36,80,CARGO,SUCCESS
6223,0,65,24,PASSENGER,FAILURE
6224,1,42,90,PASSENGER,SUCCESS
6225,0,36,6,CARGO,FAILURE
6226,0,39,77,PASSENGER,SUCCESS
6227,1,43,33,PASSENGER,FAILURE
6228,1,29,66,PASSENGER,SUCCESS
6229,0,50,32,CARGO,FAILURE
6230,1,28,82,PASSENGER,SUCCESS
6231,0,41,23,CARGO,FAILURE
6232,1,53,40,PASSENGER,FAILURE
6233,0,28,42,PASSENGER,SUCCESS
6234,1,47,9,CARGO,FAILURE
6235,0,43,19,PASSENGER,FAILURE
6236,1,26,40,PASSENGER,SUCCESS
6237,0,56,26,CARGO,FAILURE
6238,0,57,6,PASSENGER,FAILURE
6239,1,54,11,CARGO,FAILURE
6240,1,36,23,CARGO,FAILURE
6241,1,54,32,CARGO,FAILURE
6242,0,42,43,PASSENGER,SUCCESS
6243,0,18,66,PASSENGER,SUCCESS
6244,1,19,90,PASSENGER,SUCCESS
6245,1,66,35,PASSENGER,FAILURE
6246,0,31,14,CARGO,FAILURE
6247,0,60,28,CARGO,FAILURE
6248,0,59,32,CARGO,FAILURE
6249,1,52,40,CARGO,FAILURE
6250,1,58,16,PASSENGER,FAILURE
6251,0,32,63,PASSENGER,SUCCESS
6252,0,66,29,CARGO,FAILURE
6253,0,50,33,PASSENGER,FAILURE
6254,0,39,63,CARGO,SUCCESS
6255,0,29,96,CARGO,SUCCESS
6256,0,38,14,CARGO,FAILURE
6257,0,55,17,PASSENGER,FAILURE
6258,0,18,34,PASSENGER,SUCCESS
6259,1,62,7,CARGO,FAILURE
6260,0,40,94,PASSENGER,SUCCESS
6261,1,23,72,PASSENGER,SUCCESS
6262,1,27,39,CARGO,SUCCESS
6263,0,34,16,PASSENGER,FAILURE
6264,0,37,45,PASSENGER,SUCCESS
6265,0,38,63,PASSENGER,SUCCESS
6266,1,35,10,CARGO,FAILURE
6267,1,38,56,PASSENGER,SUCCESS
6268,0,28,70,CARGO,SUCCESS
6269,0,54,10,PASSENGER,FAILURE
6270,0,60,6,PASSENGER,FAILURE
6271,0,54,33,PASSENGER,FAILURE
6272,1,35,25,CARGO,FAILURE
6273,0,23,51,PASSENGER,SUCCESS
6274,0,23,98,PASSENGER,SUCCESS
6275,1,26,81,PASSENGER,SUCCESS
6276,1,43,5,PASSENGER,FAILURE
6277,1,33,27,PASSENGER,FAILURE
6278,1,53,37,PASSENGER,FAILURE
6279,1,26,95,PASSENGER,SUCCESS
6280,0,38,26,CARGO,FAILURE
6281,1,42,74,PASSENGER,SUCCESS
6282,1,42,97,PASSENGER,SUCCESS
6283,0,29,56,PASSENGER,SUCCESS
6284,1,69,20,PASSENGER,FAILURE
6285,0,54,26,CARGO,FAILURE
6286,0,38,54,PASSENGER,SUCCESS
6287,1,22,53,CARGO,SUCCESS
6288,0,28,85,CARGO,SUCCESS
6289,0,36,50,PASSENGER,SUCCESS
6290,0,26,85,PASSENGER,SUCCESS
6291,0,57,26,PASSENGER,FAILURE
6292,0,40,26,PASSENGER,FAILURE
6293,1,63,30,PASSENGER,FAILURE
6294,1,65,9,PASSENGER,FAILURE
6295,1,19,71,PASSENGER,SUCCESS
6296,0,64,32,CARGO,FAILURE
6297,1,70,13,CARGO,FAILURE
6298,0,40,66,PASSENGER,SUCCESS
6299,0,31,15,CARGO,FAILURE
6300,1,47,34,PASSENGER,FAILURE
6301,0,38,37,CARGO,FAILURE
6302,1,40,52,CARGO,SUCCESS
6303,0,49,8,CARGO,FAILURE
6304,0,49,6,CARGO,FAILURE
6305,0,38,16,CARGO,FAILURE
6306,1,30,93,PASSENGER,SUCCESS
6307,0,70,37,PASSENGER,FAILURE
6308,0,62,14,CARGO,FAILURE
6309,0,39,60,PASSENGER,SUCCESS
6310,1,56,28,CARGO,FAILURE
6311,1,22,48,PASSENGER,SUCCESS
6312,1,29,58,PASSENGER,SUCCESS
6313,0,33,64,PASSENGER,SUCCESS
6314,0,32,83,PASSENGER,SUCCESS
6315,0,47,31,PASSENGER,FAILURE
6316,1,30,42,CARGO,SUCCESS
6317,1,28,75,CARGO,SUCCESS
6318,0,38,29,CARGO,FAILURE
6319,1,23,38,PASSENGER,SUCCESS
6320,0,38,38,PASSENGER,SUCCESS
6321,1,31,29,CARGO,FAILURE
6322,1,20,32,PASSENGER,SUCCESS
6323,0,59,20,PASSENGER,FAILURE
6324,1,44,22,CARGO,FAILURE
6325,0,65,20,CARGO,FAILURE
6326,1,42,38,PASSENGER,SUCCESS
6327,1,53,29,CARGO,FAILURE
6328,1,47,30,CARGO,FAILURE
6329,0,18,56,PASSENGER,SUCCESS
6330,1,32,6,PASSENGER,FAILURE
6331,0,69,9,PASSENGER,FAILURE
6332,1,69,40,CARGO,FAILURE
6333,0,30,31,PASSENGER,FAILURE
6334,1,40,81,PASSENGER,SUCCESS
6335,0,43,19,CARGO,FAILURE
6336,0,62,18,PASSENGER,FAILURE
6337,1,68,25,CARGO,FAILURE
6338,0,31,42,PASSENGER,SUCCESS
6339,0,53,16,CARGO,FAILURE
6340,1,52,21,CARGO,FAILURE
6341,0,39,36,PASSENGER,SUCCESS
6342,1,36,7,PASSENGER,FAILURE
6343,1,43,91,PASSENGER,SUCCESS
6344,0,46,18,CARGO,FAILURE
6345,1,51,16,PASSENGER,FAILURE
6346,0,57,19,PASSENGER,FAILURE
6347,1,58,39,CARGO,FAILURE
6348,1,63,23,PASSENGER,FAILURE
6349,1,32,19,PASSENGER,FAILURE
6350,0,41,21,CARGO,FAILURE
6351,1,67,31,CARGO,FAILURE
6352,1,43,18,PASSENGER,FAILURE
6353,0,47,39,CARGO,FAILURE
6354,1,20,96,PASSENGER,SUCCESS
6355,1,37,38,PASSENGER,SUCCESS
6356,0,65,17,CARGO,FAILURE
6357,0,41,39,PASSENGER,FAILURE
6358,0,43,33,PASSENGER,SUCCESS
6359,0,28,62,CARGO,SUCCESS
6360,1,28,99,PASSENGER,SUCCESS
6361,1,44,35,PASSENGER,SUCCESS
6362,0,22,74,CARGO,SUCCESS
6363,1,19,46,PASSENGER,SUCCESS
6364,1,43,21,CARGO,FAILURE
6365,1,32,26,PASSENGER,FAILURE
6366,0,43,85,PASSENGER,SUCCESS
6367,0,44,84,PASSENGER,SUCCESS
6368,1,25,32,CARGO,SUCCESS
6369,1,49,7,CARGO,FAILURE
6370,0,45,37,PASSENGER,SUCCESS
6371,1,38,55,PASSENGER,SUCCESS
6372,1,45,82,PASSENGER,SUCCESS
6373,1,25,74,PASSENGER,SUCCESS
6374,1,39,60,PASSENGER,SUCCESS
6375,1,42,37,CARGO,FAILURE
6376,1,48,8,CARGO,FAILURE
6377,0,61,17,CARGO,FAILURE
6378,0,26,35,PASSENGER,SUCCESS
6379,1,62,7,CARGO,FAILURE
6380,0,40,22,CARGO,FAILURE
6381,1,34,64,PASSENGER,SUCCESS
6382,0,43,19,PASSENGER,FAILURE
6383,0,38,68,PASSENGER,SUCCESS
6384,1,41,39,CARGO,SUCCESS
6385,1,64,21,CARGO,FAILURE
6386,0,24,83,PASSENGER,SUCCESS
6387,1,21,96,PASSENGER,SUCCESS
6388,0,64,14,CARGO,FAILURE
6389,1,48,25,PASSENGER,FAILURE
6390,1,59,22,CARGO,FAILURE
6391,0,42,30,CARGO,FAILURE
6392,0,51,11,PASSENGER,FAILURE
6393,1,55,12,PASSENGER,FAILURE
6394,0,18,91,PASSENGER,SUCCESS
6395,1,50,28,PASSENGER,FAILURE
6396,0,47,30,PASSENGER,FAILURE
6397,1,35,6,CARGO,FAILURE
6398,1,52,15,CARGO,FAILURE
6399,0,43,31,CARGO,FAILURE
6400,0,60,17,CARGO,FAILURE
6401,1,31,12,CARGO,FAILURE
6402,0,45,12,PASSENGER,SUCCESS
6403,1,35,69,PASSENGER,FAILURE
6404,1,19,59,PASSENGER,SUCCESS
6405,1,59,25,CARGO,FAILURE
6406,1,31,59,PASSENGER,FAILURE
6407,0,30,15,CARGO,SUCCESS
6408,1,31,67,PASSENGER,SUCCESS
6409,0,35,25,CARGO,SUCCESS
6410,1,43,7,CARGO,FAILURE
6411,0,63,5,CARGO,FAILURE
6412,1,29,65,CARGO,FAILURE
6413,0,34,18,CARGO,SUCCESS
6414,1,48,21,CARGO,SUCCESS
6415,1,30,100,PASSENGER,SUCCESS
6416,1,67,18,CARGO,FAILURE
6417,1,62,10,PASSENGER,FAILURE
6418,0,33,21,PASSENGER,FAILURE
6419,1,31,36,PASSENGER,SUCCESS
6420,1,21,62,PASSENGER,SUCCESS
6421,0,43,11,CARGO,FAILURE
6422,0,25,61,PASSENGER,SUCCESS
6423,1,65,19,CARGO,FAILURE
6424,0,37,35,PASSENGER,SUCCESS
6425,1,28,54,CARGO,SUCCESS
6426,1,21,54,PASSENGER,SUCCESS
6427,0,46,22,CARGO,FAILURE
6428,1,34,33,CARGO,FAILURE
6429,1,51,23,PASSENGER,FAILURE
6430,1,48,13,PASSENGER,FAILURE
6431,0,49,37,PASSENGER,FAILURE
6432,1,62,24,PASSENGER,FAILURE
6433,1,20,33,PASSENGER,SUCCESS
6434,1,37,56,PASSENGER,SUCCESS
6435,1,62,6,CARGO,FAILURE
6436,1,43,18,CARGO,FAILURE
6437,1,41,60,PASSENGER,SUCCESS
6438,1,38,19,CARGO,FAILURE
6439,0,40,25,CARGO,FAILURE
6440,0,19,72,PASSENGER,SUCCESS
6441,1,32,36,PASSENGER,FAILURE
6442,0,30,93,CARGO,SUCCESS
6443,0,65,32,PASSENGER,FAILURE
6444,1,19,53,PASSENGER,SUCCESS
6445,0,65,6,CARGO,FAILURE
6446,1,43,37,PASSENGER,SUCCESS
6447,1,66,28,CARGO,FAILURE
6448,0,43,55,PASSENGER,SUCCESS
6449,1,55,34,PASSENGER,FAILURE
6450,0,62,16,PASSENGER,FAILURE
6451,1,18,79,PASSENGER,SUCCESS
6452,0,44,38,PASSENGER,FAILURE
6453,0,67,21,PASSENGER,FAILURE
6454,1,36,39,PASSENGER,FAILURE
6455,0,39,81,PASSENGER,SUCCESS
6456,1,38,25,PASSENGER,FAILURE
6457,1,23,49,PASSENGER,SUCCESS
6458,0,54,23,CARGO,FAILURE
6459,1,30,24,CARGO,FAILURE
6460,1,38,95,PASSENGER,SUCCESS
6461,0,55,26,CARGO,FAILURE
6462,1,30,67,CARGO,SUCCESS
6463,0,42,27,CARGO,FAILURE
6464,0,41,6,PASSENGER,FAILURE
6465,1,19,58,PASSENGER,SUCCESS
6466,1,65,10,PASSENGER,FAILURE
6467,1,41,95,PASSENGER,SUCCESS
6468,0,28,72,PASSENGER,SUCCESS
6469,0,52,22,PASSENGER,FAILURE
6470,1,31,64,PASSENGER,SUCCESS
6471,0,47,6,CARGO,FAILURE
6472,0,38,47,CARGO,SUCCESS
6473,1,43,37,CARGO,FAILURE
6474,0,25,63,PASSENGER,SUCCESS
6475,1,43,9,PASSENGER,FAILURE
6476,1,30,60,PASSENGER,SUCCESS
6477,1,24,54,PASSENGER,SUCCESS
6478,1,35,72,CARGO,SUCCESS
6479,0,59,27,PASSENGER,FAILURE
6480,1,52,30,PASSENGER,FAILURE
6481,1,22,65,PASSENGER,SUCCESS
6482,1,67,26,CARGO,FAILURE
6483,1,18,60,PASSENGER,SUCCESS
6484,0,40,97,PASSENGER,SUCCESS
6485,1,34,21,CARGO,FAILURE
6486,1,39,90,PASSENGER,SUCCESS
6487,1,22,75,PASSENGER,SUCCESS
6488,0,67,40,CARGO,FAILURE
6489,0,31,6,CARGO,FAILURE
6490,1,49,21,CARGO,FAILURE
6491,1,62,16,PASSENGER,FAILURE
6492,0,66,20,CARGO,FAILURE
6493,0,49,18,CARGO,FAILURE
6494,0,62,38,PASSENGER,FAILURE
6495,1,58,29,PASSENGER,FAILURE
6496,1,64,32,PASSENGER,FAILURE
6497,1,20,30,PASSENGER,SUCCESS
6498,0,60,18,CARGO,FAILURE
6499,1,41,97,PASSENGER,SUCCESS
6500,0,37,46,PASSENGER,SUCCESS
6501,0,31,50,PASSENGER,SUCCESS
6502,1,58,17,CARGO,FAILURE
6503,1,37,14,PASSENGER,FAILURE
6504,0,34,74,PASSENGER,SUCCESS
6505,0,38,96,PASSENGER,SUCCESS
6506,0,44,55,PASSENGER,SUCCESS
6507,0,38,38,PASSENGER,FAILURE
6508,1,21,33,PASSENGER,SUCCESS
6509,1,31,22,CARGO,FAILURE
6510,1,55,40,CARGO,FAILURE
6511,1,33,48,PASSENGER,SUCCESS
6512,0,60,16,PASSENGER,FAILURE
6513,0,54,14,CARGO,FAILURE
6514,0,57,7,CARGO,FAILURE
6515,1,25,58,CARGO,SUCCESS
6516,0,42,40,CARGO,FAILURE
6517,0,48,27,PASSENGER,FAILURE
6518,0,63,21,CARGO,FAILURE
6519,0,45,58,PASSENGER,SUCCESS
6520,0,38,35,PASSENGER,SUCCESS
6521,0,51,23,PASSENGER,FAILURE
6522,1,56,26,CARGO,FAILURE
6523,1,36,35,PASSENGER,FAILURE
6524,0,29,45,PASSENGER,SUCCESS
6525,1,62,16,CARGO,FAILURE
6526,0,27,90,CARGO,SUCCESS
6527,1,60,26,CARGO,FAILURE
6528,0,22,41,PASSENGER,SUCCESS
6529,1,45,53,PASSENGER,SUCCESS
6530,0,31,76,PASSENGER,SUCCESS
6531,0,47,38,CARGO,FAILURE
6532,0,33,41,CARGO,SUCCESS
6533,0,44,37,CARGO,FAILURE
6534,0,60,15,PASSENGER,FAILURE
6535,1,30,24,CARGO,FAILURE
6536,0,46,11,PASSENGER,FAILURE
6537,1,23,88,PASSENGER,SUCCESS
6538,1,55,31,PASSENGER,FAILURE
6539,0,61,14,CARGO,FAILURE
6540,1,56,39,CARGO,FAILURE
6541,0,43,29,PASSENGER,FAILURE
6542,0,54,8,CARGO,FAILURE
6543,0,37,36,CARGO,FAILURE
6544,1,67,20,CARGO,FAILURE
6545,1,43,76,PASSENGER,SUCCESS
6546,1,35,22,CARGO,FAILURE
6547,0,32,89,CARGO,SUCCESS
6548,0,23,33,PASSENGER,SUCCESS
6549,0,54,20,CARGO,FAILURE
6550,1,35,80,PASSENGER,SUCCESS
6551,0,48,40,CARGO,FAILURE
6552,0,40,20,CARGO,FAILURE
6553,0,29,83,PASSENGER,SUCCESS
6554,1,33,61,PASSENGER,SUCCESS
6555,0,60,31,CARGO,FAILURE
6556,0,31,32,CARGO,FAILURE
6557,0,55,20,CARGO,FAILURE
6558,1,45,75,PASSENGER,SUCCESS
6559,1,39,98,PASSENGER,SUCCESS
6560,1,31,26,CARGO,FAILURE
6561,1,70,37,CARGO,FAILURE
6562,1,34,12,CARGO,FAILURE
6563,1,56,5,PASSENGER,FAILURE
6564,0,38,98,PASSENGER,SUCCESS
6565,0,52,37,CARGO,FAILURE
6566,0,52,19,CARGO,FAILURE
6567,0,66,7,CARGO,FAILURE
6568,0,60,24,PASSENGER,FAILURE
6569,1,58,11,CARGO,FAILURE
6570,0,22,67,CARGO,SUCCESS
6571,1,55,9,CARGO,FAILURE
6572,0,18,75,CARGO,SUCCESS
6573,0,35,59,PASSENGER,SUCCESS
6574,1,35,52,CARGO,SUCCESS
6575,0,33,35,CARGO,FAILURE
6576,0,31,26,CARGO,FAILURE
6577,0,63,38,CARGO,FAILURE
6578,1,39,61,PASSENGER,SUCCESS
6579,1,62,30,PASSENGER,FAILURE
6580,1,32,35,CARGO,FAILURE
6581,1,51,20,CARGO,FAILURE
6582,0,32,91,PASSENGER,SUCCESS
6583,0,48,35,PASSENGER,FAILURE
6584,1,46,9,PASSENGER,FAILURE
6585,0,41,47,PASSENGER,SUCCESS
6586,1,25,86,CARGO,SUCCESS
6587,0,63,19,CARGO,FAILURE
6588,1,64,27,PASSENGER,FAILURE
6589,1,42,92,CARGO,SUCCESS
6590,0,43,18,CARGO,FAILURE
6591,1,33,38,CARGO,FAILURE
6592,1,44,76,PASSENGER,SUCCESS
6593,1,50,27,CARGO,FAILURE
6594,1,39,25,PASSENGER,FAILURE
6595,1,30,58,PASSENGER,SUCCESS
6596,1,45,48,PASSENGER,SUCCESS
6597,0,57,40,CARGO,FAILURE
6598,1,44,85,PASSENGER,SUCCESS
6599,1,31,23,CARGO,FAILURE
6600,0,42,16,PASSENGER,FAILURE
6601,1,48,18,CARGO,FAILURE
6602,0,37,35,CARGO,FAILURE
6603,0,23,43,PASSENGER,SUCCESS
6604,0,28,30,PASSENGER,SUCCESS
6605,0,36,74,PASSENGER,SUCCESS
6606,1,33,58,PASSENGER,SUCCESS
6607,0,22,97,CARGO,SUCCESS
6608,1,35,73,PASSENGER,SUCCESS
6609,0,37,5,PASSENGER,FAILURE
6610,0,27,44,PASSENGER,SUCCESS
6611,1,59,31,CARGO,FAILURE
6612,1,30,26,CARGO,FAILURE
6613,0,35,33,CARGO,FAILURE
6614,0,66,6,CARGO,FAILURE
6615,0,43,69,PASSENGER,SUCCESS
6616,0,42,15,CARGO,FAILURE
6617,0,24,56,PASSENGER,SUCCESS
6618,1,69,15,CARGO,FAILURE
6619,1,66,16,PASSENGER,FAILURE
6620,1,45,52,PASSENGER,SUCCESS
6621,0,54,33,PASSENGER,FAILURE
6622,0,30,6,CARGO,FAILURE
6623,1,40,100,PASSENGER,SUCCESS
6624,0,21,58,PASSENGER,SUCCESS
6625,1,42,71,PASSENGER,SUCCESS
6626,0,67,40,PASSENGER,FAILURE
6627,1,31,32,PASSENGER,SUCCESS
6628,0,33,97,PASSENGER,SUCCESS
6629,1,42,29,CARGO,FAILURE
6630,0,18,80,PASSENGER,SUCCESS
6631,0,47,23,CARGO,FAILURE
6632,1,41,91,PASSENGER,SUCCESS
6633,0,36,6,CARGO,FAILURE
6634,1,56,34,PASSENGER,FAILURE
6635,1,68,15,CARGO,FAILURE
6636,1,20,34,PASSENGER,SUCCESS
6637,1,30,16,PASSENGER,FAILURE
6638,0,24,58,PASSENGER,SUCCESS
6639,1,43,85,PASSENGER,SUCCESS
6640,0,36,30,PASSENGER,FAILURE
6641,0,22,96,PASSENGER,SUCCESS
6642,1,60,36,PASSENGER,FAILURE
6643,1,40,15,CARGO,FAILURE
6644,1,42,35,CARGO,SUCCESS
6645,1,68,28,PASSENGER,FAILURE
6646,0,56,30,CARGO,FAILURE
6647,1,54,11,CARGO,FAILURE
6648,0,57,25,CARGO,FAILURE
6649,1,21,34,PASSENGER,SUCCESS
6650,0,65,11,CARGO,FAILURE
6651,0,60,24,CARGO,FAILURE
6652,0,44,12,PASSENGER,FAILURE
6653,0,24,44,CARGO,SUCCESS
6654,0,44,76,PASSENGER,SUCCESS
6655,0,23,52,PASSENGER,SUCCESS
6656,1,37,22,CARGO,FAILURE
6657,1,70,12,CARGO,FAILURE
6658,0,62,24,CARGO,FAILURE
6659,1,37,11,PASSENGER,FAILURE
6660,0,39,86,PASSENGER,SUCCESS
6661,1,33,32,PASSENGER,FAILURE
6662,0,46,23,PASSENGER,FAILURE
6663,0,61,16,CARGO,FAILURE
6664,1,45,90,PASSENGER,SUCCESS
6665,0,29,92,PASSENGER,SUCCESS
6666,0,32,34,PASSENGER,SUCCESS
6667,1,63,38,PASSENGER,FAILURE
6668,0,67,27,CARGO,FAILURE
6669,0,37,38,PASSENGER,FAILURE
6670,1,38,85,PASSENGER,SUCCESS
6671,1,39,20,PASSENGER,FAILURE
6672,1,20,74,PASSENGER,SUCCESS
6673,0,33,20,CARGO,FAILURE
6674,1,32,5,CARGO,FAILURE
6675,1,62,39,CARGO,FAILURE
6676,1,51,32,PASSENGER,FAILURE
6677,0,41,35,PASSENGER,FAILURE
6678,1,54,26,PASSENGER,FAILURE
6679,1,64,17,PASSENGER,FAILURE
6680,1,28,33,PASSENGER,SUCCESS
6681,1,44,23,CARGO,FAILURE
6682,1,50,14,PASSENGER,FAILURE
6683,1,63,34,PASSENGER,FAILURE
6684,0,30,95,PASSENGER,SUCCESS
6685,1,42,13,CARGO,FAILURE
6686,0,70,25,CARGO,FAILURE
6687,0,19,62,CARGO,SUCCESS
6688,1,45,25,PASSENGER,FAILURE
6689,1,46,33,PASSENGER,FAILURE
6690,1,33,61,PASSENGER,SUCCESS
6691,1,19,96,PASSENGER,SUCCESS
6692,0,49,21,CARGO,FAILURE
6693,0,20,58,PASSENGER,SUCCESS
6694,0,31,5,CARGO,FAILURE
6695,1,30,96,CARGO,SUCCESS
6696,0,37,72,PASSENGER,SUCCESS
6697,1,36,26,CARGO,FAILURE
6698,0,45,49,PASSENGER,SUCCESS
6699,0,33,32,PASSENGER,SUCCESS
6700,1,31,62,PASSENGER,SUCCESS
6701,0,19,79,PASSENGER,SUCCESS
6702,1,63,28,PASSENGER,FAILURE
6703,0,51,23,PASSENGER,FAILURE
6704,0,48,10,PASSENGER,FAILURE
6705,1,53,22,CARGO,FAILURE
6706,0,34,38,PASSENGER,SUCCESS
6707,0,49,25,CARGO,FAILURE
6708,0,41,60,PASSENGER,SUCCESS
6709,1,23,39,PASSENGER,SUCCESS
6710,0,41,73,PASSENGER,SUCCESS
6711,1,46,23,CARGO,FAILURE
6712,1,44,62,CARGO,SUCCESS
6713,0,29,54,PASSENGER,SUCCESS
6714,1,41,33,PASSENGER,FAILURE
6715,1,64,31,PASSENGER,FAILURE
6716,0,38,9,CARGO,FAILURE
6717,0,67,24,CARGO,FAILURE
6718,1,50,33,CARGO,FAILURE
6719,1,50,13,CARGO,FAILURE
6720,1,39,82,PASSENGER,SUCCESS
6721,0,22,48,CARGO,SUCCESS
6722,0,56,29,PASSENGER,FAILURE
6723,1,42,89,PASSENGER,SUCCESS
6724,0,64,6,CARGO,FAILURE
6725,0,37,18,CARGO,FAILURE
6726,1,55,27,CARGO,FAILURE
6727,1,33,52,PASSENGER,SUCCESS
6728,1,54,14,PASSENGER,FAILURE
6729,0,65,32,CARGO,FAILURE
6730,0,38,92,PASSENGER,SUCCESS
6731,0,22,44,PASSENGER,SUCCESS
6732,0,28,34,PASSENGER,SUCCESS
6733,1,38,57,PASSENGER,SUCCESS
6734,1,31,35,PASSENGER,FAILURE
6735,0,45,50,PASSENGER,SUCCESS
6736,1,34,100,PASSENGER,SUCCESS
6737,0,31,60,CARGO,SUCCESS
6738,0,44,100,PASSENGER,SUCCESS
6739,0,43,38,PASSENGER,FAILURE
6740,1,66,23,PASSENGER,FAILURE
6741,1,68,39,PASSENGER,FAILURE
6742,1,60,15,PASSENGER,FAILURE
6743,0,44,15,PASSENGER,FAILURE
6744,1,52,18,CARGO,FAILURE
6745,0,42,31,PASSENGER,SUCCESS
6746,1,49,33,PASSENGER,FAILURE
6747,0,40,56,PASSENGER,SUCCESS
6748,1,57,26,CARGO,FAILURE
6749,0,67,29,PASSENGER,FAILURE
6750,1,32,53,PASSENGER,SUCCESS
6751,0,39,34,PASSENGER,FAILURE
6752,0,29,47,PASSENGER,SUCCESS
6753,1,53,8,CARGO,FAILURE
6754,1,63,32,CARGO,FAILURE
6755,0,22,37,PASSENGER,SUCCESS
6756,1,31,39,PASSENGER,SUCCESS
6757,0,38,96,PASSENGER,SUCCESS
6758,1,21,82,PASSENGER,SUCCESS
6759,1,47,39,CARGO,FAILURE
6760,0,33,89,PASSENGER,SUCCESS
6761,0,50,25,CARGO,FAILURE
6762,0,35,35,CARGO,FAILURE
6763,1,69,22,CARGO,FAILURE
6764,0,40,61,CARGO,SUCCESS
6765,1,58,9,PASSENGER,FAILURE
6766,1,38,63,CARGO,SUCCESS
6767,1,44,10,CARGO,FAILURE
6768,1,22,91,PASSENGER,SUCCESS
6769,0,32,96,CARGO,SUCCESS
6770,1,39,53,PASSENGER,SUCCESS
6771,0,30,51,PASSENGER,SUCCESS
6772,0,59,20,CARGO,FAILURE
6773,0,28,51,PASSENGER,SUCCESS
6774,0,27,53,PASSENGER,SUCCESS
6775,0,47,9,PASSENGER,FAILURE
6776,0,52,11,CARGO,FAILURE
6777,1,42,33,CARGO,FAILURE
6778,1,20,98,PASSENGER,SUCCESS
6779,0,46,12,PASSENGER,FAILURE
6780,0,46,6,PASSENGER,FAILURE
6781,0,43,36,CARGO,FAILURE
6782,1,58,39,PASSENGER,FAILURE
6783,0,67,28,PASSENGER,FAILURE
6784,0,38,8,CARGO,FAILURE
6785,0,69,13,PASSENGER,FAILURE
6786,1,70,25,PASSENGER,FAILURE
6787,0,57,6,CARGO,FAILURE
6788,1,52,13,CARGO,FAILURE
6789,0,26,42,PASSENGER,SUCCESS
6790,1,24,97,PASSENGER,SUCCESS
6791,0,47,5,CARGO,FAILURE
6792,0,67,40,PASSENGER,FAILURE
6793,1,50,20,CARGO,FAILURE
6794,0,37,37,CARGO,FAILURE
6795,1,43,76,PASSENGER,SUCCESS
6796,0,57,19,PASSENGER,FAILURE
6797,1,54,37,PASSENGER,FAILURE
6798,0,62,28,CARGO,FAILURE
6799,0,56,33,PASSENGER,FAILURE
6800,0,45,90,CARGO,SUCCESS
6801,1,43,32,CARGO,FAILURE
6802,1,43,70,PASSENGER,SUCCESS
6803,1,23,65,CARGO,SUCCESS
6804,1,49,7,CARGO,FAILURE
6805,0,59,35,CARGO,FAILURE
6806,0,27,54,PASSENGER,SUCCESS
6807,0,54,20,CARGO,FAILURE
6808,0,35,54,PASSENGER,SUCCESS
6809,0,31,33,CARGO,FAILURE
6810,0,24,51,CARGO,SUCCESS
6811,0,41,71,CARGO,SUCCESS
6812,1,53,16,PASSENGER,FAILURE
6813,1,20,41,PASSENGER,SUCCESS
6814,0,34,98,PASSENGER,SUCCESS
6815,1,45,28,CARGO,FAILURE
6816,0,36,37,PASSENGER,FAILURE
6817,1,26,98,PASSENGER,FAILURE
6818,0,39,52,CARGO,SUCCESS
6819,0,24,36,PASSENGER,FAILURE
6820,1,60,24,PASSENGER,SUCCESS
6821,1,39,23,PASSENGER,FAILURE
6822,1,23,31,PASSENGER,FAILURE
6823,0,32,31,PASSENGER,SUCCESS
6824,0,57,40,PASSENGER,SUCCESS
6825,1,20,41,CARGO,SUCCESS
6826,1,42,36,CARGO,FAILURE
6827,1,46,10,PASSENGER,FAILURE
6828,0,23,91,CARGO,FAILURE
6829,1,37,30,PASSENGER,SUCCESS
6830,0,66,30,CARGO,SUCCESS
6831,0,34,12,CARGO,FAILURE
6832,1,55,23,PASSENGER,FAILURE
6833,0,68,8,CARGO,FAILURE
6834,0,44,14,CARGO,FAILURE
6835,0,61,23,CARGO,FAILURE
6836,1,44,18,PASSENGER,FAILURE
6837,1,31,100,PASSENGER,SUCCESS
6838,0,43,48,CARGO,SUCCESS
6839,0,41,52,PASSENGER,SUCCESS
6840,0,21,79,PASSENGER,SUCCESS
6841,0,20,76,CARGO,SUCCESS
6842,0,34,73,CARGO,SUCCESS
6843,1,53,34,CARGO,FAILURE
6844,1,43,89,PASSENGER,SUCCESS
6845,0,41,16,PASSENGER,FAILURE
6846,0,34,32,PASSENGER,FAILURE
6847,0,34,14,PASSENGER,FAILURE
6848,1,37,17,CARGO,FAILURE
6849,0,37,42,PASSENGER,SUCCESS
6850,0,69,33,CARGO,FAILURE
6851,0,40,21,CARGO,FAILURE
6852,0,35,31,PASSENGER,FAILURE
6853,1,34,40,CARGO,FAILURE
6854,0,31,37,CARGO,SUCCESS
6855,0,68,16,PASSENGER,FAILURE
6856,0,25,70,PASSENGER,SUCCESS
6857,0,30,35,PASSENGER,FAILURE
6858,1,20,85,PASSENGER,SUCCESS
6859,1,19,89,PASSENGER,SUCCESS
6860,0,62,30,PASSENGER,FAILURE
6861,0,19,82,PASSENGER,SUCCESS
